v77,v68,v2,v81,13,0.25
v3544,v77,v3,v6824,98,0.59
v643,v91,v4,v8111,35,1.51
v404,v367,v2,v3353,79,0.53
v10,v185,v2,v5307,19,0.13
v3060,v15,v4,v5730,49,0.12
v4094,v7,v3,v8112,77,0.15
v898,v255,?,v202,82,0.36
v1,v146,v3,v5472,85,0.63
v157,v64,v3,v183,100,0.04
v87,v74,v2,v155,82,0.22
v2031,v21,?,v8113,97,3.01
v2,v14,v2,v82,52,0.02
v131,v70,v4,v8114,36,0.16
v629,v41,v3,v8115,30,0.15
v81,v56,v3,v15,74,0.28
v1294,v42,v4,v2205,23,0.21
v4095,v60,v3,v8116,78,0.18
v1,v275,v3,v5128,60,0.5
v641,v15,v4,v2575,16,0.1
v2,v125,v2,v82,98,0.01
v84,v50,v4,v1306,94,0.4
v1,v173,v3,v4784,13,0.16
v87,v261,v2,v4441,69,0.51
v4096,v83,v3,v8117,27,0.14
v73,v245,v4,v168,54,0.28
v297,v4,v2,v363,46,0.39
v463,v4,v2,v618,24,0.98
v3896,v147,v3,v7642,40,1.68
v16,v10,v3,v2699,1,0.26
v2,v4,v2,v82,28,0.13
v2,v15,v4,v8118,13,0.2
v1850,v167,v3,v8119,26,0.22
v629,v238,v3,v4802,56,0.44
v2,v246,v6,v8120,92,0.26
v87,v364,v2,v103,65,0.18
v63,v166,v5,v63,68,0.45
v1074,v15,v4,v8121,71,0.3
v4097,v14,v2,v8122,62,0.03
v545,v15,v4,v3186,73,0.4
v4098,v284,v4,v8123,13,0.07
v87,v74,v2,v3013,49,0.39
v135,v73,v2,v2717,26,0.19
v827,v172,v3,v7471,20,0.33
v220,v172,v3,v268,17,0.49
v2,v70,v4,v3842,89,0.26
v2,v15,v4,v8124,75,0.39
v81,v307,v3,v15,49,0.82
v29,v230,v3,v8125,22,0.07
v4099,v149,v2,v8126,39,0.12
v16,v17,v3,v18,75,0.06
v2,v22,v4,v207,87,0.07
v140,v83,v3,v163,10,0.36
v356,v57,v4,v15,75,0.08
v1508,v124,v3,v8127,56,0.78
v44,v21,v3,v15,76,0.36
v3518,v42,v4,v6755,97,0.14
v1314,v50,v4,v2115,90,0.7
v4100,v15,v4,v8128,6,0.1
v440,v101,v2,v1076,24,0.24
v17,v50,v4,v974,32,0.29
v307,v42,v4,v376,52,0.44
v424,v6,v2,v665,30,0.2
v81,v127,v3,v15,45,0.11
v25,v85,v3,v986,41,0.49
v517,v15,v4,v5457,99,0.15
v2682,v135,v4,v7396,69,0.07
v853,v137,v5,v3573,19,0.24
v1,v99,v3,v12,25,0.44
v253,v122,v2,v305,63,0.62
v157,v136,v1,v183,16,0.37
v55,v42,v4,v1493,82,1.26
v87,v11,v2,v3013,86,0.34
v4003,v6,v2,v940,49,0.05
v4101,v46,v3,v8129,2,0.58
v2,v57,v4,v227,29,0.06
v253,v336,v2,v617,24,0.62
v17,v15,v4,v515,83,0.55
v733,v108,v3,v1078,67,0.77
v3890,v15,v4,v1366,86,0.09
v72,v4,v2,v73,96,0.15
v1131,v15,v4,v202,89,0.6
v1,v10,v3,v6815,3,0.63
v1719,v99,v3,v2892,20,0.15
v3307,v75,v4,v8130,39,0.1
v262,v203,v3,v6330,20,0.66
v382,v156,v3,v491,48,0.07
v4102,v208,v3,v8131,63,0.98
v81,v56,v3,v15,95,0.15
v599,v195,v3,v2190,44,0.14
v540,v284,v4,v229,57,0.1
v81,v33,v3,v87,40,0.85
v87,v11,v2,v99,92,0.05
v836,v30,v3,v143,70,0.75
v327,v252,v3,v406,55,0.23
v1292,v413,v3,v8132,59,0.95
v2477,v103,v2,v7290,17,0.07
v3083,v15,v4,v8133,27,0.16
v545,v50,v4,v8134,43,0.09
v4103,v71,v2,v8135,64,0.51
v2124,v146,v3,v7267,18,0.16
v135,v73,v2,v154,7,0.19
v1376,v58,v4,v15,39,0.74
v827,v172,v3,v1244,44,0.31
v684,v103,v2,v1820,59,0.35
v1,v281,?,v5472,17,0.73
v434,v15,v4,v568,81,0.14
v2,v171,v5,v3807,15,0.02
v2,v209,v2,v82,76,0.03
v127,v4,v2,v262,20,0.55
v460,v239,v3,v8136,24,0.65
v4104,v22,v4,v8137,89,0.28
v2,v287,v2,v82,88,0.11
v4105,v124,v3,v8138,71,0.12
v81,v60,v3,v15,45,0.11
v871,v15,v4,v7232,74,0.22
v1,v151,v3,v5128,42,0.5
v1057,v46,v3,v202,79,0.84
v94,v15,v4,v109,67,0.09
v262,v82,v3,v6330,32,0.66
v2,v172,v3,v15,69,0.27
v125,v201,v4,v1890,37,0.14
v3040,v4,v2,v5680,91,0.66
v81,v142,v3,v87,70,0.53
v91,v124,v3,v386,35,0.64
v23,v68,v2,v25,54,0.14
v206,v4,v2,v243,91,0.05
v885,v181,v2,v8139,92,0.3
v433,v22,v4,v80,54,0.09
v606,v15,v4,v5174,75,0.15
v228,v49,v3,v277,54,0.08
v139,v116,v4,v160,86,0.09
v2,v50,v4,v21,9,0.11
v4106,v33,v3,v8140,61,0.45
v1,v281,v3,v5472,61,0.63
v467,v176,v4,v80,10,0.09
v1828,v110,v3,v8141,55,0.44
v4107,v75,v4,v8142,13,0.07
v864,v208,v3,v1321,35,0.52
v1,v270,v3,v5472,22,0.63
v3558,v15,v4,v8143,72,0.07
v87,v4,v2,v155,44,0.17
v2967,v112,v7,v5513,64,1.08
v206,v18,v3,v243,51,0.19
v1334,v30,v3,v3850,51,0.4
v1568,v15,v4,v2593,90,0.1
v531,v14,v2,v7543,36,0.12
v139,v15,v4,v1040,80,0.1
v2253,v223,v6,v4014,5,4.48
v3076,v105,v4,v6553,45,0.09
v1,v64,v3,v5815,29,0.5
v95,v34,v3,v441,9,0.25
v1118,v4,v2,v1780,94,0.64
v626,v123,v6,v2040,50,0.87
v40,v30,v3,v693,56,0.19
v81,v7,v3,v15,61,0.15
v1162,v86,v4,v1858,71,0.37
v35,v39,v5,v1475,8,0.2
v2,v34,v3,v8081,91,0.11
v4108,v44,v3,v8144,80,0.11
v2399,v123,v6,v4285,62,0.52
v131,v237,v7,v8145,81,0.32
v27,v6,v2,v125,65,0.79
v1972,v4,v2,v8146,97,0.52
v72,v37,v2,v73,82,0.21
v206,v180,v3,v243,76,0.24
v87,v73,v2,v103,16,0.39
v3323,v211,?,v6282,70,0.1
v501,v42,v4,v2382,12,0.06
v2,v57,v4,v157,30,0.05
v32,v73,v2,v2184,26,0.23
v1,v264,v3,v5128,68,0.5
v708,v201,v4,v1042,5,0.07
v1,v47,v3,v5815,79,0.5
v404,v15,v4,v522,45,0.33
v2098,v15,v4,v3642,66,0.24
v1647,v6,v2,v7634,95,0.12
v253,v71,v2,v305,3,0.74
v262,v49,v3,v6278,16,0.66
v297,v26,v2,v363,14,0.19
v253,v158,v2,v305,14,0.68
v1096,v32,v3,v8147,36,0.11
v636,v25,v3,v903,57,0.12
v3982,v255,v3,v8148,37,0.02
v168,v56,v3,v208,7,0.78
v262,v317,v3,v6330,35,0.66
v324,v160,v3,v755,62,0.04
v253,v158,v2,v305,63,0.62
v73,v15,v4,v461,20,0.34
v32,v78,v2,v35,58,0.13
v520,v33,v3,v2310,91,0.26
v434,v91,v4,v568,51,0.09
v72,v336,v2,v1129,8,0.49
v87,v104,v2,v4441,49,0.38
v261,v121,v2,v313,65,0.05
v206,v188,v9,v15,85,0.43
v1,v12,v3,v4784,71,0.16
v113,v21,v3,v8149,13,1.01
v1,v81,v3,v5472,88,0.63
v2594,v119,v3,v4715,66,0.35
v4109,v42,v4,v8150,85,0.11
v836,v160,v3,v143,25,0.75
v81,v114,v3,v431,21,0.89
v2136,v208,v3,v3731,12,0.11
v332,v219,v8,v8151,13,1.1
v1726,v29,v3,v3945,57,0.48
v262,v47,v3,v6278,74,0.66
v3759,v275,v3,v8152,50,0.1
v262,v47,v3,v6330,58,0.66
v4110,v210,v3,v8153,17,1.3
v2,v336,v2,v2685,94,0.05
v545,v22,v4,v3186,32,0.4
v2,v149,v2,v6237,93,0.09
v827,v20,v3,v2839,67,0.39
v219,v320,v2,v2243,25,0.32
v2,v14,v2,v82,28,0.03
v3598,v50,v4,v8154,62,0.14
v545,v50,v4,v2874,82,0.07
v1759,v10,v3,v5722,59,0.03
v2600,v419,v6,v8155,1,1.83
v2,v73,v2,v82,49,0.13
v2,v289,v2,v1127,92,0.1
v4111,v7,v3,v8156,50,0.4
v69,v70,v4,v610,43,0.09
v938,v53,v3,v8157,13,0.3
v81,v80,v3,v15,56,0.44
v129,v28,v3,v1096,65,0.34
v2,v42,v4,v8158,75,0.19
v2,v86,v4,v8059,100,0.09
v81,v231,v3,v332,23,0.51
v231,v76,v3,v103,69,1.09
v2605,v57,v4,v4738,66,0.14
v67,v22,v4,v383,78,0.06
v73,v284,v4,v206,82,0.32
v1160,v298,v3,v1854,89,0.44
v372,v87,?,v3259,38,1.57
v2,v168,v2,v8159,98,0.07
v4112,v42,v4,v8160,85,0.2
v2722,v164,v3,v8161,97,0.09
v4113,v91,v4,v8162,5,0.72
v262,v167,v3,v4505,25,0.12
v1057,v205,v3,v202,7,0.74
v3353,v14,v2,v6368,41,0.01
v3286,v74,v2,v6204,67,0.1
v1,v119,v3,v5128,33,0.5
v1,v108,v3,v4559,99,0.44
v504,v15,v4,v229,44,0.09
v1082,v58,v4,v15,77,0.58
v938,v136,v1,v8163,88,0.39
v58,v196,v3,v959,51,1.98
v87,v6,v2,v2723,66,0.21
v87,v4,v2,v196,60,0.08
v4114,v31,v3,v8164,23,0.53
v4115,v320,v2,v8165,56,0.3
v370,v142,v3,v1067,15,4.0
v87,v285,v2,v103,69,0.39
v1251,v75,v4,v2021,34,0.2
v4116,v15,v4,v8166,11,0.4
v4117,v4,v2,v8167,94,0.4
v1837,v315,v7,v219,71,0.68
v365,v33,?,v8107,44,0.18
v113,v21,v3,v7519,20,1.1
v44,v63,v3,v15,16,0.39
v4118,v15,v4,v8168,37,0.22
v1620,v15,v4,v8169,68,0.09
v1477,v176,v4,v8170,94,0.03
v4119,v58,v4,v8171,70,0.14
v87,v26,v2,v682,87,0.23
v659,v105,v4,v1112,54,0.25
v3520,v98,v3,v6760,45,0.16
v4120,v50,v4,v8172,95,0.01
v424,v285,v2,v665,25,0.2
v836,v69,v3,v143,52,0.75
v1062,v42,v4,v7845,32,0.15
v1,v49,v3,v5128,78,0.5
v9,v76,?,v9,46,0.81
v1233,v17,?,v5336,19,0.92
v2,v6,v2,v8173,72,0.02
v4121,v116,v4,v8174,93,1.26
v206,v60,?,v243,53,0.19
v168,v10,v3,v15,75,0.2
v2695,v15,v4,v6648,85,0.1
v35,v39,v5,v254,95,0.54
v388,v123,v6,v8175,49,1.57
v2094,v166,v5,v3634,49,0.47
v44,v307,v3,v15,58,0.38
v7,v147,v3,v6,73,1.13
v2217,v370,v3,v6747,75,0.75
v220,v98,v3,v268,42,0.25
v4113,v91,v4,v8176,20,0.72
v3353,v14,v2,v6363,69,0.04
v4122,v68,v2,v8177,93,0.07
v1,v193,v3,v2166,12,0.63
v3785,v86,v4,v7408,89,0.19
v4123,v125,v2,v8178,83,0.12
v1062,v42,v4,v7844,9,0.15
v87,v11,v2,v4441,99,0.6
v626,v69,v3,v8179,15,0.5
v153,v346,v2,v15,14,0.55
v16,v30,?,v6346,80,0.56
v658,v10,v3,v8180,14,0.08
v465,v15,v4,v2802,22,0.21
v87,v14,v2,v4441,60,0.44
v4124,v14,v2,v8181,36,0.08
v1,v108,?,v5472,15,0.63
v206,v69,v3,v243,96,0.19
v1355,v110,v3,v4124,71,0.11
v2,v6,v2,v8182,30,0.5
v3743,v192,v6,v3138,55,0.07
v606,v15,v4,v2141,17,0.15
v2,v15,v4,v2757,54,0.07
v1,v155,v3,v4559,65,0.44
v27,v218,v2,v1513,97,0.77
v1814,v68,v2,v7538,20,0.08
v2484,v197,v3,v8183,89,0.31
v253,v68,v2,v350,80,0.73
v4125,v135,v4,v8184,62,0.18
v660,v197,v3,v8185,19,0.26
v2,v4,v2,v90,27,0.1
v168,v56,v3,v198,27,0.78
v81,v173,v3,v15,46,0.9
v1,v321,v3,v5472,7,0.63
v87,v6,v2,v1721,69,0.11
v81,v64,?,v332,2,0.52
v72,v397,v2,v249,58,0.23
v2120,v81,v3,v4099,100,0.09
v2493,v162,v3,v7737,91,0.22
v1,v60,v3,v5128,80,0.5
v262,v30,v3,v6330,86,0.66
v19,v230,v3,v21,16,0.09
v16,v47,v3,v18,56,0.06
v324,v123,v6,v8186,77,0.37
v68,v79,v2,v68,37,0.48
v836,v277,v3,v143,97,0.75
v502,v125,v2,v3083,93,0.08
v809,v321,v3,v4423,89,0.03
v1444,v15,v4,v2359,77,0.2
v2770,v116,v4,v5889,54,0.36
v658,v10,v3,v8187,51,0.08
v1,v20,v3,v5128,78,0.5
v44,v81,v3,v15,29,0.38
v659,v105,v4,v2669,73,0.08
v32,v26,v2,v35,82,0.13
v1080,v243,v3,v8188,36,1.59
v231,v10,v3,v103,33,1.09
v19,v189,v3,v21,85,0.05
v2,v55,v3,v3057,91,0.45
v4126,v42,v4,v8189,27,0.22
v87,v364,v2,v155,65,0.17
v730,v15,v4,v1070,91,0.09
v81,v55,v3,v15,15,0.15
v113,v21,v3,v5869,95,0.95
v4127,v254,v2,v8190,50,0.59
v10,v228,v2,v5307,95,0.09
v1233,v17,?,v5336,63,1.1
v943,v49,v3,v5141,98,0.05
v44,v76,v3,v15,80,0.4
v253,v68,v2,v617,2,0.6
v179,v263,v5,v6255,61,0.46
v81,v278,v3,v332,46,0.53
v1979,v15,v4,v3407,5,0.71
v168,v65,v3,v15,74,0.18
v168,v56,v3,v15,86,0.19
v2,v218,v2,v82,9,0.09
v1112,v297,v4,v2474,6,0.06
v224,v262,v5,v2126,23,0.08
v81,v81,v3,v15,60,0.11
v325,v91,v4,v651,33,0.1
v3323,v118,v3,v6282,70,0.05
v131,v57,v4,v6027,64,0.17
v125,v15,v4,v1890,91,0.14
v1112,v297,v4,v8191,5,0.07
v728,v57,v4,v1068,60,0.1
v2945,v155,v3,v6971,20,0.15
v72,v11,v2,v1129,25,0.69
v2,v75,v4,v5393,26,0.14
v10,v14,v2,v5307,84,0.09
v1302,v68,v2,v2098,79,0.19
v659,v15,v4,v2669,35,0.12
v2,v15,v4,v157,35,0.05
v106,v15,v4,v121,17,0.12
v168,v65,v3,v15,69,0.19
v368,v94,v6,v467,32,1.93
v92,v353,v5,v2433,11,0.71
v73,v42,v4,v461,14,0.34
v1,v239,v3,v5128,64,0.5
v73,v245,v4,v206,81,0.21
v2561,v302,v3,v5643,49,0.73
v1,v208,v3,v5128,48,0.5
v3859,v128,v3,v7557,39,0.63
v262,v82,v3,v1491,56,0.09
v756,v6,v2,v2614,35,0.14
v1,v64,v3,v4784,37,0.14
v1498,v4,v2,v8192,42,0.42
v2,v125,v2,v3807,87,0.02
v9,v197,v3,v9,36,0.81
v1315,v44,v3,v7984,31,0.37
v180,v29,v3,v4102,85,0.18
v2,v27,v2,v8193,82,0.1
v1,v17,v3,v5128,29,0.5
v81,v7,v3,v15,1,0.11
v1,v124,v3,v5128,83,0.5
v1,v77,v3,v5472,31,0.63
v626,v77,v3,v3247,25,1.66
v215,v165,v3,v412,78,0.17
v179,v263,v5,v8194,8,0.47
v640,v4,v2,v912,41,0.12
v106,v15,v4,v121,43,0.22
v3886,v4,v2,v7614,11,0.1
v2,v68,v2,v82,30,0.05
v67,v91,v4,v67,76,0.05
v629,v13,?,v4141,28,0.41
v84,v70,v4,v1306,62,0.46
v1,v411,v2,v8195,17,0.13
v87,v74,v2,v103,97,0.18
v14,v178,v3,v15,78,0.78
v1,v147,?,v5128,100,0.5
v32,v3,v2,v645,74,0.12
v754,v123,v6,v3862,81,2.1
v10,v2,v2,v5307,2,0.09
v2,v106,v2,v8196,83,0.06
v72,v6,v2,v73,69,0.14
v9,v196,v3,v9,54,1.41
v465,v15,v4,v956,12,0.39
v2,v11,v2,v90,62,0.07
v578,v18,v3,v805,63,0.13
v1,v17,v3,v162,100,0.13
v2,v15,v4,v8197,82,0.06
v1,v167,v3,v5472,57,0.63
v2215,v123,v6,v3914,27,0.15
v898,v155,v3,v202,86,0.47
v2861,v15,v4,v5896,56,0.13
v885,v181,v2,v8198,52,0.19
v206,v164,v3,v15,87,0.74
v2,v6,v2,v82,75,0.04
v99,v15,v4,v8199,42,0.23
v2,v15,v4,v8200,48,0.18
v73,v42,v4,v74,95,0.33
v16,v128,v3,v18,46,0.08
v502,v125,v2,v1986,6,0.05
v606,v15,v4,v854,73,0.07
v1444,v15,v4,v5182,85,0.12
v182,v61,v3,v219,9,0.07
v4109,v57,v4,v8201,81,0.13
v390,v160,v3,v505,22,1.18
v100,v4,v2,v115,30,0.12
v1,v203,?,v1595,20,1.0
v1,v61,v3,v6248,61,0.63
v954,v124,?,v1470,20,0.92
v3177,v248,v3,v8202,2,0.26
v4128,v99,v3,v8203,23,0.01
v4129,v229,v3,v8204,99,0.02
v81,v20,v3,v15,31,0.7
v1,v186,v3,v5128,7,0.5
v94,v176,v4,v109,88,0.09
v632,v6,v2,v1769,69,0.23
v2,v168,v2,v82,81,0.05
v2,v24,v4,v710,45,0.05
v4130,v5,v3,v8205,48,1.05
v247,v15,v4,v15,68,0.49
v1635,v114,?,v2719,29,1.58
v210,v25,v3,v250,44,0.06
v4131,v15,v4,v8206,93,0.07
v19,v5,v3,v21,57,0.11
v1321,v15,v4,v3074,67,0.13
v2,v91,v4,v7806,11,0.23
v116,v315,v7,v1004,87,0.29
v230,v82,v3,v523,60,0.58
v4132,v15,v4,v8207,70,0.18
v3678,v117,v2,v8208,68,0.06
v284,v164,v3,v103,8,1.09
v1,v32,v3,v5128,87,0.5
v116,v315,v7,v15,10,0.15
v2,v284,v4,v157,62,0.05
v1,v10,v3,v5472,57,0.63
v420,v80,v3,v2349,90,0.08
v4133,v21,v3,v8209,88,0.01
v2,v11,v2,v82,25,0.05
v1,v165,v3,v5038,47,0.87
v413,v15,v4,v4454,42,0.14
v2,v4,v2,v82,81,0.01
v513,v14,v2,v698,97,0.42
v81,v5,v3,v15,9,0.11
v1334,v30,v3,v2147,2,0.52
v262,v178,v3,v5114,41,0.66
v10,v4,v2,v5307,1,0.12
v629,v13,v3,v899,85,0.45
v153,v4,v2,v3961,58,0.05
v1131,v317,v3,v202,58,0.89
v68,v68,v2,v68,17,0.42
v32,v261,v2,v70,52,0.08
v836,v124,v3,v143,70,0.75
v1,v147,v3,v5472,97,0.63
v3526,v221,v3,v8210,28,0.49
v3582,v3,v2,v8211,62,0.12
v4134,v135,v4,v8212,30,0.17
v2,v15,v4,v8213,88,0.09
v1524,v112,v7,v2513,40,0.08
v1854,v47,v3,v381,77,0.49
v72,v4,v2,v73,100,0.2
v682,v105,v4,v6874,17,5.5
v262,v178,v3,v6278,31,0.66
v10,v6,v2,v5307,26,0.1
v1,v49,?,v4784,82,0.13
v2,v39,v5,v3807,95,0.05
v3643,v4,v2,v7079,11,0.03
v213,v15,v4,v1338,41,0.06
v81,v354,v3,v15,44,0.58
v698,v52,v3,v1025,33,0.05
v3526,v221,v3,v8210,94,0.49
v612,v60,v3,v8214,80,0.17
v2,v168,v2,v90,66,0.13
v3789,v70,v4,v7422,17,0.33
v1,v108,v3,v5128,53,0.5
v2912,v47,v3,v5390,98,0.19
v2,v289,v2,v8159,90,0.14
v4135,v142,?,v8215,31,0.14
v191,v70,v4,v80,39,0.1
v1904,v208,v3,v5190,26,0.12
v632,v181,v2,v5109,85,0.3
v156,v37,v2,v5452,19,0.06
v442,v15,v4,v578,94,0.11
v986,v36,v2,v5627,55,0.57
v3556,v21,v3,v1859,9,0.09
v81,v61,v3,v15,29,0.11
v19,v124,v3,v21,88,0.08
v253,v101,v2,v1408,41,0.59
v370,v120,v3,v1067,53,4.0
v262,v131,v3,v6278,57,0.74
v5,v32,v3,v4,5,0.42
v17,v42,v4,v4948,100,0.14
v87,v289,v2,v257,24,0.22
v452,v223,v6,v8216,20,0.22
v19,v164,v3,v21,16,0.12
v3547,v15,v4,v8217,3,0.2
v262,v13,v3,v6278,86,0.66
v788,v257,v3,v8218,78,0.04
v2,v246,v6,v8219,68,1.95
v326,v68,v2,v878,97,0.06
v48,v57,v4,v15,84,0.14
v895,v61,?,v1889,3,0.19
v2,v201,v4,v8220,18,0.15
v497,v118,v3,v15,32,0.74
v168,v38,v3,v983,5,0.2
v81,v10,v3,v431,88,0.9
v9,v255,v3,v6232,87,1.5
v168,v155,v3,v798,19,0.2
v1000,v68,v2,v1558,26,0.09
v3993,v211,v3,v8221,51,1.17
v32,v68,v2,v645,72,0.1
v9,v92,v3,v9,78,0.9
v40,v30,v3,v1905,54,0.26
v262,v298,v3,v6278,100,0.66
v87,v6,v2,v4441,42,0.4
v2308,v85,v3,v4121,9,0.21
v19,v326,v2,v21,59,0.05
v3032,v340,v3,v5659,8,0.12
v1970,v21,v3,v143,88,0.75
v19,v160,v3,v21,76,0.06
v434,v15,v4,v568,62,0.19
v35,v39,v5,v38,5,0.54
v2405,v68,v2,v4297,68,0.24
v1004,v80,?,v1564,71,0.05
v1,v29,v3,v5128,18,0.5
v444,v55,v3,v1464,8,4.0
v1,v85,v3,v5472,96,0.7
v434,v176,v4,v568,9,0.12
v385,v4,v2,v3575,56,0.39
v1,v161,v3,v5128,73,0.5
v1,v59,v3,v4559,43,0.44
v73,v15,v4,v74,45,0.34
v606,v15,v4,v2141,84,0.14
v213,v15,v4,v258,77,0.05
v2735,v70,v4,v7995,47,0.11
v32,v261,v2,v70,86,0.07
v444,v164,v3,v581,91,1.04
v2,v13,?,v15,50,0.04
v4136,v167,v3,v8222,38,0.06
v81,v64,v3,v431,80,0.87
v4137,v116,v4,v8223,57,0.2
v4138,v81,v3,v5895,17,0.13
v2378,v29,v3,v8224,99,0.28
v1,v127,v3,v5815,10,0.5
v659,v15,v4,v2669,52,0.16
v986,v36,v2,v8225,1,0.57
v22,v68,v2,v2459,28,0.7
v266,v15,v4,v319,53,0.05
v836,v21,v3,v143,8,0.75
v1,v30,v3,v5472,51,0.63
v424,v78,v2,v665,29,0.28
v2525,v5,v3,v8226,16,1.68
v332,v219,v8,v411,13,1.1
v4139,v128,v3,v8227,15,0.09
v2,v42,v4,v8228,7,0.17
v16,v49,v3,v18,32,0.13
v840,v108,v3,v1275,23,0.05
v22,v6,v2,v2457,33,0.39
v87,v101,v2,v257,24,0.22
v2,v86,v4,v7409,83,0.23
v81,v119,v3,v15,89,0.14
v9,v172,v3,v9,73,1.32
v81,v69,v3,v15,31,0.63
v1149,v15,v4,v1833,71,0.22
v421,v50,v4,v818,39,0.68
v1057,v1,v3,v202,90,0.73
v3030,v46,v3,v6108,41,0.29
v87,v68,v2,v155,56,0.17
v156,v37,v2,v1678,57,0.01
v87,v4,v2,v196,68,0.13
v4140,v294,v2,v8229,60,0.26
v273,v85,v3,v5626,98,0.11
v4141,v86,v4,v8230,55,0.31
v2,v6,v2,v6631,75,0.35
v4027,v30,v3,v103,91,0.73
v1,v80,v3,v6248,40,0.63
v72,v4,v2,v73,41,0.22
v2407,v284,v4,v4301,39,0.75
v325,v105,v4,v80,43,0.09
v4142,v156,v3,v8231,38,0.04
v1325,v99,v3,v8210,78,0.49
v4143,v47,v3,v8232,16,0.87
v1357,v52,v3,v8233,5,0.15
v2,v154,?,v15,49,0.68
v1800,v5,v3,v3866,58,0.83
v3826,v108,v3,v8234,100,0.15
v262,v124,v3,v6330,12,0.66
v87,v74,v2,v3013,6,0.34
v2792,v15,v4,v8235,44,0.78
v1118,v6,v2,v3430,35,0.67
v1,v119,v3,v5128,16,0.5
v168,v38,v3,v1177,62,1.16
v1451,v164,v3,v2374,86,0.16
v1919,v4,v2,v5823,17,0.5
v4144,v4,v2,v8236,21,0.06
v2,v15,v4,v4482,12,0.22
v2,v249,v2,v6165,8,0.08
v75,v15,v4,v274,52,0.05
v923,v21,v3,v143,52,0.75
v2892,v39,v5,v8237,17,0.03
v4145,v165,v3,v8238,58,0.13
v297,v4,v2,v363,10,0.13
v1118,v6,v2,v1780,40,0.55
v1,v81,v3,v5128,4,0.5
v4146,v71,v2,v8239,51,0.12
v32,v68,v2,v645,32,0.12
v87,v6,v2,v103,25,0.18
v19,v151,v3,v21,36,0.11
v4147,v42,v4,v8240,50,0.11
v1847,v15,v4,v3166,86,0.23
v4132,v15,v4,v8241,55,0.15
v2,v58,v4,v1940,23,0.19
v2575,v17,v3,v5704,40,0.12
v599,v162,v3,v2190,32,0.16
v219,v101,v2,v457,47,0.55
v2,v122,v2,v2277,13,0.05
v231,v196,v3,v103,45,1.09
v372,v180,v3,v713,68,0.99
v1766,v12,v3,v2975,66,0.14
v2102,v176,v4,v8242,13,0.1
v1,v66,v3,v5128,51,0.5
v64,v241,v3,v2193,77,0.15
v1465,v34,v3,v2396,17,0.13
v113,v33,v3,v129,71,0.7
v50,v15,v4,v50,78,0.39
v4148,v241,v3,v8243,89,0.24
v202,v60,v3,v7090,73,0.18
v125,v15,v4,v1890,40,0.14
v81,v30,v3,v15,15,0.58
v522,v174,v3,v712,6,1.61
v4149,v14,v2,v8244,18,0.22
v87,v14,v2,v970,45,0.24
v2,v14,v2,v82,93,0.03
v9,v46,v3,v6232,33,1.5
v44,v59,v3,v15,41,0.36
v632,v4,v2,v1769,95,0.22
v2,v58,v4,v5023,38,0.2
v81,v165,?,v15,13,0.15
v2022,v10,v3,v8245,65,0.16
v3375,v4,v2,v8246,13,0.13
v2,v5,v3,v890,6,0.46
v87,v6,v2,v155,39,0.17
v81,v76,v3,v15,71,0.57
v2273,v70,v4,v4206,44,0.1
v4150,v27,v2,v8247,68,0.12
v2,v246,v6,v8248,58,0.62
v1057,v82,v3,v202,3,0.98
v682,v105,v4,v3569,78,5.5
v125,v57,v4,v8249,55,0.17
v659,v364,v2,v8250,11,0.15
v433,v15,v4,v651,16,0.11
v2,v15,v4,v3286,78,0.1
v1814,v68,v2,v4825,61,0.06
v2170,v212,v2,v8251,12,0.61
v1057,v348,v3,v202,5,0.9
v923,v273,v3,v143,47,0.8
v1,v63,v3,v5128,3,0.5
v81,v174,?,v15,48,0.15
v64,v46,v3,v810,19,0.22
v923,v133,v3,v143,73,0.83
v1945,v46,v3,v8252,72,0.01
v2372,v91,v4,v4231,86,0.12
v1,v319,v3,v2166,8,0.63
v3737,v6,v2,v8253,98,0.78
v10,v3,v2,v5307,70,0.1
v1184,v58,v4,v4758,88,0.08
v87,v68,v2,v196,49,0.12
v4151,v149,v2,v8254,45,0.12
v433,v297,v4,v80,94,0.1
v44,v59,v3,v15,77,0.38
v9,v167,v3,v9,87,0.9
v935,v30,v3,v6707,36,0.69
v324,v275,v3,v755,88,0.05
v4142,v156,v3,v8255,100,0.07
v4152,v4,v2,v8256,74,0.05
v156,v37,v2,v5452,88,0.04
v3550,v275,v3,v15,75,0.1
v81,v61,v3,v15,17,0.11
v87,v74,v2,v5877,62,0.1
v1517,v176,v4,v2498,70,0.2
v836,v110,v3,v143,37,0.75
v224,v264,v3,v8257,89,0.15
v55,v15,v4,v1493,11,0.3
v3001,v44,v3,v8258,37,0.15
v1,v275,v3,v5472,25,0.63
v1361,v15,v4,v8259,94,0.08
v94,v15,v4,v109,8,0.09
v174,v298,v3,v15,73,0.1
v32,v4,v2,v645,90,0.13
v213,v15,v4,v1338,36,0.06
v1,v195,v3,v5128,1,0.5
v504,v15,v4,v80,7,0.1
v4153,v92,v3,v8260,53,0.09
v19,v203,?,v21,71,0.12
v2,v6,v2,v82,77,0.1
v1246,v197,v3,v3370,69,0.24
v2281,v32,v3,v4058,70,0.72
v2,v91,v4,v3286,57,0.1
v1403,v60,v3,v8261,64,0.21
v224,v162,v3,v1432,98,0.69
v807,v103,v2,v1210,96,0.03
v202,v60,v3,v8262,29,0.14
